current_density,density_change,occupancy,capacity,average_speed_multiplier,scenario_crowd_size,arrival_rate,future_density_5step,is_critical_risk
0.0,0.0,0.0,1000.0,1.0,17506,21.206315741323635,0.0,0
3.354,0.0,530.0,158.0,0.2,17506,21.206315741323635,3.354,1
0.599,0.0,212.0,354.0,0.8,17506,21.206315741323635,0.599,0
4.862,0.0,1060.0,218.0,0.2,17506,21.206315741323635,4.862,1
4.219,0.527,848.0,201.0,0.2,17506,21.206315741323635,5.274,1
1.085,0.361,318.0,293.0,0.2,17506,21.206315741323635,2.894,1
0.0,0.0,0.0,92.0,1.0,17506,21.206315741323635,3.457,1
0.0,0.0,0.0,1000.0,1.0,17506,21.206315741323635,0.0,0
3.354,0.0,530.0,158.0,0.2,17506,21.206315741323635,3.354,1
0.599,0.0,212.0,354.0,0.8,17506,21.206315741323635,0.599,0
4.862,0.0,1060.0,218.0,0.2,17506,21.206315741323635,4.862,1
4.746,0.527,954.0,201.0,0.2,17506,21.206315741323635,5.274,1
1.447,0.362,424.0,293.0,0.2,17506,21.206315741323635,3.256,1
0.0,0.0,0.0,92.0,1.0,17506,21.206315741323635,4.609,1
0.0,0.0,0.0,1000.0,1.0,17506,21.206315741323635,0.0,0
3.354,0.0,530.0,158.0,0.2,17506,21.206315741323635,3.354,1
0.599,0.0,212.0,354.0,0.8,17506,21.206315741323635,0.599,0
4.862,0.0,1060.0,218.0,0.2,17506,21.206315741323635,4.862,1
5.274,0.528,1060.0,201.0,0.2,17506,21.206315741323635,5.274,1
1.085,-0.362,318.0,293.0,0.2,17506,21.206315741323635,3.256,1
2.304,2.304,212.0,92.0,0.2,17506,21.206315741323635,4.609,1
0.0,0.0,0.0,1000.0,1.0,17506,21.206315741323635,0.0,0
3.354,0.0,530.0,158.0,0.2,17506,21.206315741323635,3.354,1
0.599,0.0,212.0,354.0,0.8,17506,21.206315741323635,0.599,0
4.862,0.0,1060.0,218.0,0.2,17506,21.206315741323635,4.862,1
5.274,0.0,1060.0,201.0,0.2,17506,21.206315741323635,5.274,1
1.809,0.724,530.0,293.0,0.2,17506,21.206315741323635,3.256,1
2.304,0.0,212.0,92.0,0.2,17506,21.206315741323635,4.609,1
0.0,0.0,0.0,1000.0,1.0,17506,21.206315741323635,0.0,0
3.354,0.0,530.0,158.0,0.2,17506,21.206315741323635,3.354,1
0.599,0.0,212.0,354.0,0.8,17506,21.206315741323635,0.599,0
4.862,0.0,1060.0,218.0,0.2,17506,21.206315741323635,4.862,1
5.274,0.0,1060.0,201.0,0.2,17506,21.206315741323635,5.274,1
2.532,0.723,742.0,293.0,0.2,17506,21.206315741323635,3.256,1
2.304,0.0,212.0,92.0,0.2,17506,21.206315741323635,4.609,1
0.0,0.0,0.0,1000.0,1.0,17506,21.206315741323635,0.0,0
3.354,0.0,530.0,158.0,0.2,17506,21.206315741323635,3.354,1
0.599,0.0,212.0,354.0,0.8,17506,21.206315741323635,0.599,0
4.862,0.0,1060.0,218.0,0.2,17506,21.206315741323635,4.862,1
5.274,0.0,1060.0,201.0,0.2,17506,21.206315741323635,5.274,1
2.894,0.362,848.0,293.0,0.2,17506,21.206315741323635,3.256,1
3.457,1.153,318.0,92.0,0.2,17506,21.206315741323635,4.609,1
0.0,0.0,0.0,1000.0,1.0,17506,21.206315741323635,0.0,0
3.354,0.0,530.0,158.0,0.2,17506,21.206315741323635,3.354,1
0.599,0.0,212.0,354.0,0.8,17506,21.206315741323635,0.599,0
4.862,0.0,1060.0,218.0,0.2,17506,21.206315741323635,4.862,1
5.274,0.0,1060.0,201.0,0.2,17506,21.206315741323635,5.274,1
3.256,0.362,954.0,293.0,0.2,17506,21.206315741323635,3.256,1
4.609,1.152,424.0,92.0,0.2,17506,21.206315741323635,4.609,1
0.0,0.0,0.0,1000.0,1.0,17506,21.206315741323635,0.0,0
1.162,0.0,409.0,352.0,0.2,8233,81.76082519565408,5.81,1
2.894,0.0,408.0,141.0,0.2,8233,81.76082519565408,17.362,1
0.0,0.0,0.0,295.0,1.0,8233,81.76082519565408,1.386,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
2.324,1.162,818.0,352.0,0.2,8233,81.76082519565408,5.81,1
5.787,2.893,816.0,141.0,0.2,8233,81.76082519565408,17.362,1
0.0,0.0,0.0,295.0,1.0,8233,81.76082519565408,4.156,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
3.486,1.162,1227.0,352.0,0.2,8233,81.76082519565408,5.81,1
8.681,2.894,1224.0,141.0,0.2,8233,81.76082519565408,17.362,1
0.0,0.0,0.0,295.0,1.0,8233,81.76082519565408,6.925,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
4.648,1.162,1636.0,352.0,0.2,8233,81.76082519565408,5.81,1
11.574,2.893,1632.0,141.0,0.2,8233,81.76082519565408,17.362,1
0.0,0.0,0.0,295.0,1.0,8233,81.76082519565408,9.695,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
5.81,1.162,2045.0,352.0,0.2,8233,81.76082519565408,5.81,1
14.468,2.894,2040.0,141.0,0.2,8233,81.76082519565408,17.362,1
0.0,0.0,0.0,295.0,1.0,8233,81.76082519565408,12.464,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
5.81,0.0,2045.0,352.0,0.2,8233,81.76082519565408,4.739,1
17.362,2.894,2448.0,141.0,0.2,8233,81.76082519565408,14.688,1
1.386,1.386,409.0,295.0,0.2,8233,81.76082519565408,13.946,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,1.333,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
5.81,0.0,2045.0,352.0,0.2,8233,81.76082519565408,3.577,1
17.362,0.0,2448.0,141.0,0.2,8233,81.76082519565408,11.794,1
4.156,2.77,1226.0,295.0,0.2,8233,81.76082519565408,15.427,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,2.667,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
5.81,0.0,2045.0,352.0,0.2,8233,81.76082519565408,2.415,1
17.362,0.0,2448.0,141.0,0.2,8233,81.76082519565408,8.901,1
6.925,2.769,2043.0,295.0,0.2,8233,81.76082519565408,16.908,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,4.0,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
5.81,0.0,2045.0,352.0,0.2,8233,81.76082519565408,1.253,1
17.362,0.0,2448.0,141.0,0.2,8233,81.76082519565408,6.007,1
9.695,2.77,2860.0,295.0,0.2,8233,81.76082519565408,18.39,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,5.333,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
5.81,0.0,2045.0,352.0,0.2,8233,81.76082519565408,0.091,0
17.362,0.0,2448.0,141.0,0.2,8233,81.76082519565408,3.113,1
12.464,2.769,3677.0,295.0,0.2,8233,81.76082519565408,19.871,1
0.0,0.0,0.0,285.0,1.0,8233,81.76082519565408,6.667,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
4.739,-1.071,1668.0,352.0,0.2,8233,81.76082519565408,0.0,0
14.688,-2.674,2071.0,141.0,0.2,8233,81.76082519565408,0.22,0
13.946,1.482,4114.0,295.0,0.2,8233,81.76082519565408,20.075,1
1.333,1.333,380.0,285.0,0.2,8233,81.76082519565408,6.667,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,3.486,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
3.577,-1.162,1259.0,352.0,0.2,8233,81.76082519565408,0.0,0
11.794,-2.894,1663.0,141.0,0.2,8233,81.76082519565408,0.0,0
15.427,1.481,4551.0,295.0,0.2,8233,81.76082519565408,18.892,1
2.667,1.334,760.0,285.0,0.2,8233,81.76082519565408,6.667,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,6.972,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
2.415,-1.162,850.0,352.0,0.2,8233,81.76082519565408,0.0,0
8.901,-2.893,1255.0,141.0,0.2,8233,81.76082519565408,0.0,0
16.908,1.481,4988.0,295.0,0.2,8233,81.76082519565408,17.603,1
4.0,1.333,1140.0,285.0,0.2,8233,81.76082519565408,6.667,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,10.459,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
1.253,-1.162,441.0,352.0,0.2,8233,81.76082519565408,0.0,0
6.007,-2.894,847.0,141.0,0.2,8233,81.76082519565408,0.0,0
18.39,1.482,5425.0,295.0,0.2,8233,81.76082519565408,16.315,1
5.333,1.333,1520.0,285.0,0.2,8233,81.76082519565408,6.667,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,13.945,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
0.091,-1.162,32.0,352.0,1.0,8233,81.76082519565408,0.0,0
3.113,-2.894,439.0,141.0,0.2,8233,81.76082519565408,0.0,0
19.871,1.481,5862.0,295.0,0.2,8233,81.76082519565408,15.027,1
6.667,1.334,1900.0,285.0,0.2,8233,81.76082519565408,6.667,1
0.0,0.0,0.0,109.0,1.0,8233,81.76082519565408,17.431,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
0.0,-0.091,0.0,352.0,1.0,8233,81.76082519565408,0.0,0
0.22,-2.893,31.0,141.0,1.0,8233,81.76082519565408,0.0,0
20.075,0.204,5922.0,295.0,0.2,8233,81.76082519565408,15.027,1
6.667,0.0,1900.0,285.0,0.2,8233,81.76082519565408,6.667,1
3.486,3.486,380.0,109.0,0.2,8233,81.76082519565408,17.431,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,352.0,1.0,8233,81.76082519565408,0.0,0
0.0,-0.22,0.0,141.0,1.0,8233,81.76082519565408,0.0,0
18.892,-1.183,5573.0,295.0,0.2,8233,81.76082519565408,15.027,1
6.667,0.0,1900.0,285.0,0.2,8233,81.76082519565408,6.667,1
6.972,3.486,760.0,109.0,0.2,8233,81.76082519565408,17.431,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,352.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,141.0,1.0,8233,81.76082519565408,0.0,0
17.603,-1.289,5193.0,295.0,0.2,8233,81.76082519565408,15.027,1
6.667,0.0,1900.0,285.0,0.2,8233,81.76082519565408,6.667,1
10.459,3.487,1140.0,109.0,0.2,8233,81.76082519565408,17.431,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,352.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,141.0,1.0,8233,81.76082519565408,0.0,0
16.315,-1.288,4813.0,295.0,0.2,8233,81.76082519565408,15.027,1
6.667,0.0,1900.0,285.0,0.2,8233,81.76082519565408,6.667,1
13.945,3.486,1520.0,109.0,0.2,8233,81.76082519565408,17.431,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,352.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,141.0,1.0,8233,81.76082519565408,0.0,0
15.027,-1.288,4433.0,295.0,0.2,8233,81.76082519565408,15.027,1
6.667,0.0,1900.0,285.0,0.2,8233,81.76082519565408,6.667,1
17.431,3.486,1900.0,109.0,0.2,8233,81.76082519565408,17.431,1
0.0,0.0,0.0,76.0,1.0,8233,81.76082519565408,0.0,0
0.0,0.0,0.0,1000.0,1.0,8233,81.76082519565408,0.0,0
1.307,0.0,494.0,378.0,0.2,15098,98.81343146126886,6.534,1
1.165,0.0,494.0,424.0,0.2,15098,98.81343146126886,6.991,1
0.0,0.0,0.0,261.0,1.0,15098,98.81343146126886,1.893,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
2.614,1.307,988.0,378.0,0.2,15098,98.81343146126886,6.534,1
2.33,1.165,988.0,424.0,0.2,15098,98.81343146126886,6.991,1
0.0,0.0,0.0,261.0,1.0,15098,98.81343146126886,5.678,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
3.921,1.307,1482.0,378.0,0.2,15098,98.81343146126886,6.534,1
3.495,1.165,1482.0,424.0,0.2,15098,98.81343146126886,6.991,1
0.0,0.0,0.0,261.0,1.0,15098,98.81343146126886,9.464,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
5.228,1.307,1976.0,378.0,0.2,15098,98.81343146126886,6.534,1
4.66,1.165,1976.0,424.0,0.2,15098,98.81343146126886,6.991,1
0.0,0.0,0.0,261.0,1.0,15098,98.81343146126886,13.249,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,1.306,2470.0,378.0,0.2,15098,98.81343146126886,6.534,1
5.825,1.165,2470.0,424.0,0.2,15098,98.81343146126886,6.991,1
0.0,0.0,0.0,261.0,1.0,15098,98.81343146126886,17.034,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,6.534,1
6.991,1.166,2964.0,424.0,0.2,15098,98.81343146126886,6.991,1
1.893,1.893,494.0,261.0,0.2,15098,98.81343146126886,18.927,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,1.83,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,6.534,1
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,6.991,1
5.678,3.785,1482.0,261.0,0.2,15098,98.81343146126886,20.452,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,4.015,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,6.534,1
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,6.991,1
9.464,3.786,2470.0,261.0,0.2,15098,98.81343146126886,21.977,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,6.2,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,6.534,1
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,6.991,1
13.249,3.785,3458.0,261.0,0.2,15098,98.81343146126886,23.502,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,8.385,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,6.534,1
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,6.991,1
17.034,3.785,4446.0,261.0,0.2,15098,98.81343146126886,25.027,1
0.0,0.0,0.0,270.0,1.0,15098,98.81343146126886,10.57,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,5.595,1
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,6.153,1
18.927,1.893,4940.0,261.0,0.2,15098,98.81343146126886,26.552,1
1.83,1.83,494.0,270.0,0.2,15098,98.81343146126886,10.926,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,2.341,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,4.288,1
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,4.988,1
20.452,1.525,5338.0,261.0,0.2,15098,98.81343146126886,28.077,1
4.015,2.185,1084.0,270.0,0.2,15098,98.81343146126886,10.926,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,5.137,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,2.981,1
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,3.823,1
21.977,1.525,5736.0,261.0,0.2,15098,98.81343146126886,29.602,1
6.2,2.185,1674.0,270.0,0.2,15098,98.81343146126886,10.926,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,7.934,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,1.675,1
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,2.658,1
23.502,1.525,6134.0,261.0,0.2,15098,98.81343146126886,31.126,1
8.385,2.185,2264.0,270.0,0.2,15098,98.81343146126886,10.926,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,10.73,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
6.534,0.0,2470.0,378.0,0.2,15098,98.81343146126886,0.368,0
6.991,0.0,2964.0,424.0,0.2,15098,98.81343146126886,1.493,1
25.027,1.525,6532.0,261.0,0.2,15098,98.81343146126886,32.651,1
10.57,2.185,2854.0,270.0,0.2,15098,98.81343146126886,10.926,1
0.0,0.0,0.0,211.0,1.0,15098,98.81343146126886,13.526,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
5.595,-0.939,2115.0,378.0,0.2,15098,98.81343146126886,0.368,0
6.153,-0.838,2609.0,424.0,0.2,15098,98.81343146126886,1.493,1
26.552,1.525,6930.0,261.0,0.2,15098,98.81343146126886,32.651,1
10.926,0.356,2950.0,270.0,0.2,15098,98.81343146126886,10.926,1
2.341,2.341,494.0,211.0,0.2,15098,98.81343146126886,13.526,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
4.288,-1.307,1621.0,378.0,0.2,15098,98.81343146126886,0.368,0
4.988,-1.165,2115.0,424.0,0.2,15098,98.81343146126886,1.493,1
28.077,1.525,7328.0,261.0,0.2,15098,98.81343146126886,32.651,1
10.926,0.0,2950.0,270.0,0.2,15098,98.81343146126886,10.926,1
5.137,2.796,1084.0,211.0,0.2,15098,98.81343146126886,13.526,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
2.981,-1.307,1127.0,378.0,0.2,15098,98.81343146126886,0.368,0
3.823,-1.165,1621.0,424.0,0.2,15098,98.81343146126886,1.493,1
29.602,1.525,7726.0,261.0,0.2,15098,98.81343146126886,32.651,1
10.926,0.0,2950.0,270.0,0.2,15098,98.81343146126886,10.926,1
7.934,2.797,1674.0,211.0,0.2,15098,98.81343146126886,13.526,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
1.675,-1.306,633.0,378.0,0.2,15098,98.81343146126886,0.368,0
2.658,-1.165,1127.0,424.0,0.2,15098,98.81343146126886,1.493,1
31.126,1.524,8124.0,261.0,0.2,15098,98.81343146126886,32.651,1
10.926,0.0,2950.0,270.0,0.2,15098,98.81343146126886,10.926,1
10.73,2.796,2264.0,211.0,0.2,15098,98.81343146126886,13.526,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
0.368,-1.307,139.0,378.0,1.0,15098,98.81343146126886,0.368,0
1.493,-1.165,633.0,424.0,0.2,15098,98.81343146126886,1.493,1
32.651,1.525,8522.0,261.0,0.2,15098,98.81343146126886,32.651,1
10.926,0.0,2950.0,270.0,0.2,15098,98.81343146126886,10.926,1
13.526,2.796,2854.0,211.0,0.2,15098,98.81343146126886,13.526,1
0.0,0.0,0.0,288.0,1.0,15098,98.81343146126886,0.0,0
0.0,0.0,0.0,1000.0,1.0,15098,98.81343146126886,0.0,0
1.51,0.0,539.0,357.0,0.2,9946,107.81709857418068,7.549,1
3.369,0.0,539.0,160.0,0.2,9946,107.81709857418068,20.212,1
0.0,0.0,0.0,128.0,1.0,9946,107.81709857418068,4.211,1
0.0,0.0,0.0,192.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,203.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,269.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,1000.0,1.0,9946,107.81709857418068,0.0,0
3.02,1.51,1078.0,357.0,0.2,9946,107.81709857418068,7.549,1
6.737,3.368,1078.0,160.0,0.2,9946,107.81709857418068,20.212,1
0.0,0.0,0.0,128.0,1.0,9946,107.81709857418068,12.633,1
0.0,0.0,0.0,192.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,203.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,269.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,1000.0,1.0,9946,107.81709857418068,0.0,0
4.529,1.509,1617.0,357.0,0.2,9946,107.81709857418068,7.549,1
10.106,3.369,1617.0,160.0,0.2,9946,107.81709857418068,20.212,1
0.0,0.0,0.0,128.0,1.0,9946,107.81709857418068,21.055,1
0.0,0.0,0.0,192.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,203.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,269.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,1000.0,1.0,9946,107.81709857418068,0.0,0
6.039,1.51,2156.0,357.0,0.2,9946,107.81709857418068,7.549,1
13.475,3.369,2156.0,160.0,0.2,9946,107.81709857418068,20.212,1
0.0,0.0,0.0,128.0,1.0,9946,107.81709857418068,29.477,1
0.0,0.0,0.0,192.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,203.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,269.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,1000.0,1.0,9946,107.81709857418068,0.0,0
7.549,1.51,2695.0,357.0,0.2,9946,107.81709857418068,6.381,1
16.844,3.369,2695.0,160.0,0.2,9946,107.81709857418068,17.606,1
0.0,0.0,0.0,128.0,1.0,9946,107.81709857418068,37.898,1
0.0,0.0,0.0,192.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,203.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,269.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,1000.0,1.0,9946,107.81709857418068,0.0,0
7.549,0.0,2695.0,357.0,0.2,9946,107.81709857418068,4.871,1
20.212,3.368,3234.0,160.0,0.2,9946,107.81709857418068,14.238,1
4.211,4.211,539.0,128.0,0.2,9946,107.81709857418068,44.133,1
0.0,0.0,0.0,192.0,1.0,9946,107.81709857418068,1.458,1
0.0,0.0,0.0,203.0,1.0,9946,107.81709857418068,0.0,0
0.0,0.0,0.0,269.0,1.0,9946,107.81709857418068,0.0,0
